time,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2015-05-04 01:08:51.832 UTC,1386,3605570,1600,458216,240,0,14536,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,8497,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2181848500827,260,20008823,2181848442906,44,0,1100,1364,0,0,2,NaN,0,0,0,0,88,111480,0,89,0,1364,0,1364,0,103048,106568,0,0,0,106392,3283,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,90,44,1173,44,268,44,0,0,3,133,0,0,0,90,2,3530752,188,65511923,157,0,0,883920896,2983,804355174,884,0,0,0,0,0,0,88,514,39706520,3,0,0,0,0,0,0,121709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2730,0,0,0,0,2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:09:51.838 UTC,1178,3633850,1600,486624,320,0,13971,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,8044,88,0,0,0,0,0,0,0,0,0,0,0,0,0,2568395983234,305,20008941,2568395925325,45,0,1125,1395,0,0,3,NaN,0,0,0,0,90,113711,0,89,0,1395,0,1395,0,105390,108990,0,0,0,108810,3057,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,88,45,1156,45,268,45,0,0,3,135,0,0,0,88,0,2682880,183,54088421,154,0,0,884175872,2750,828707133,994,0,0,0,0,0,0,95,557,70444232,2,0,0,0,0,0,0,123327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2537,0,0,0,0,2537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:10:51.846 UTC,1386,3661354,1600,513920,320,0,13455,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,7708,92,0,0,0,0,0,0,0,0,0,0,0,0,0,2954943449200,350,20007780,2954943391299,45,0,1125,1395,0,0,2,NaN,0,0,0,0,90,113573,0,91,0,1395,0,1395,0,105390,108990,0,0,0,108810,2917,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,92,45,1118,45,272,45,0,0,3,135,0,0,0,92,2,651264,183,51601048,155,0,0,904157184,2614,837110588,1160,0,0,0,0,0,0,84,573,112915120,3,0,0,0,0,0,0,122635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2363,0,0,0,0,2363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:11:51.853 UTC,1386,3688786,1600,541352,320,0,12917,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,7343,90,0,0,0,0,0,0,0,0,0,0,0,0,0,3341490917417,395,20008862,3341490859519,45,0,1125,1395,0,0,2,NaN,0,0,0,0,90,113385,0,90,0,1395,0,1395,0,105390,108990,0,0,0,108810,2730,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,90,45,1114,45,270,45,0,0,3,135,0,0,0,90,2,645120,180,57458571,158,0,0,896329728,2429,825305793,1073,0,0,0,0,0,0,83,563,143913640,3,0,0,0,0,0,0,121922,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2187,0,0,0,0,2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:12:51.861 UTC,714,3711170,1496,564408,320,0,12747,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,7202,90,0,0,0,0,0,0,0,0,0,0,0,0,0,3736628256134,441,20008107,3736628198244,46,0,1150,1426,0,0,3,NaN,0,0,0,0,92,115744,0,91,0,1426,0,1426,0,107732,111412,0,0,0,111228,2631,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,90,46,1136,46,272,46,0,0,3,137,0,0,0,90,0,653312,181,53977536,151,0,0,909174784,2325,837595243,1029,0,0,0,0,1,51,75,571,191488744,3,0,0,0,0,0,0,124020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2080,0,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:13:51.875 UTC,1386,3735618,1600,588184,320,0,12226,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,6887,92,0,0,0,0,0,0,0,0,0,0,0,0,0,4123175667974,486,20008131,4123175610088,45,0,1125,1395,0,0,3,NaN,0,0,0,0,90,113163,0,91,0,1395,0,1395,0,105390,108990,0,0,0,108810,2507,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,92,45,1147,45,274,45,0,0,3,136,0,0,0,92,2,651264,183,53256404,148,0,0,906331136,2211,830719543,959,0,0,0,0,0,0,78,574,597513832,2,0,0,0,0,0,0,120998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,0,0,0,0,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:14:51.887 UTC,12778,3771970,2120,613144,320,0,12317,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,6874,92,0,0,0,0,0,0,0,0,0,0,0,0,0,4518313025703,532,20005976,4518312967822,46,0,1150,1426,0,0,2,NaN,0,0,0,0,92,118041,0,93,0,1457,0,1457,0,110074,113834,0,0,0,113646,2469,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,92,46,1155,46,278,46,0,0,3,139,0,0,0,92,2,3066880,190,56197479,155,0,0,925154304,2145,850565791,942,0,0,0,0,1,56,73,616,546039256,3,0,0,0,0,0,0,125752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:15:51.893 UTC,714,3781162,1496,634400,320,0,11439,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,6400,88,0,0,0,0,0,0,0,0,0,0,0,0,0,4904860409443,577,20008510,4904860351566,45,0,1125,1395,0,0,2,NaN,0,0,0,0,90,110445,0,88,0,1364,0,1364,0,103048,106568,0,0,0,106392,2249,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,88,45,1112,45,264,45,0,0,3,133,0,0,0,88,0,10972160,197,61491528,159,0,0,868184064,1933,802570008,853,0,0,0,0,0,0,71,607,193583464,3,0,0,0,0,0,0,117645,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1730,0,0,0,0,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:16:51.905 UTC,1386,3799034,1600,651680,240,0,10730,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,5974,86,0,0,0,0,0,0,0,0,0,0,0,0,0,5265637921109,619,20005488,5265637863232,42,0,1050,1302,0,0,3,NaN,0,0,0,0,84,105383,0,85,0,1302,0,1302,0,98364,101724,0,0,0,101556,2104,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,86,42,1048,42,256,42,0,0,3,127,0,0,0,86,2,8841216,187,54690336,152,0,0,841866240,1808,775472228,824,0,0,0,0,0,0,71,615,93662648,3,0,0,0,0,0,0,112022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1597,0,0,0,0,1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:17:51.916 UTC,1178,3816866,1600,669640,320,0,10955,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,6061,86,0,0,0,0,0,0,0,0,0,0,0,0,0,5643595312553,663,20007415,5643595254681,44,0,1100,1364,0,0,4,NaN,0,0,0,0,88,110295,0,87,0,1364,0,1364,0,103048,106568,0,0,0,106392,2100,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,86,44,1086,44,262,44,0,0,3,132,0,0,0,86,0,624640,173,40232158,157,0,0,866811904,1804,808600724,1509,0,0,0,0,1,17,69,624,699941568,4,0,0,0,0,0,0,116979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1579,0,0,0,0,1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:18:51.928 UTC,1386,3833226,1600,685792,320,0,10621,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,5875,88,0,0,0,0,0,0,0,0,0,0,0,0,0,6012962741836,706,20005558,6012962683968,43,0,1075,1333,0,0,3,NaN,0,0,0,0,86,107782,0,87,0,1333,0,1333,0,100706,104146,0,0,0,103974,2044,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,88,43,1023,43,260,43,0,0,3,129,0,0,0,88,2,622592,175,31749705,141,0,0,864826368,1753,807315196,1457,0,0,0,0,0,0,70,630,572102800,3,0,0,0,0,0,0,114202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,0,0,0,0,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:19:51.937 UTC,1386,3849138,1704,701784,240,0,9771,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,5387,80,0,0,0,0,0,0,0,0,0,0,0,0,0,6356560363971,746,20005956,6356560306103,40,0,1000,1240,0,0,3,NaN,0,0,0,0,80,100200,0,80,0,1240,0,1240,0,93680,96880,0,0,0,96720,1840,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,80,40,988,40,240,40,0,0,3,121,0,0,0,80,2,573440,160,39381223,144,0,0,798057472,1573,743825237,1308,0,0,0,0,0,0,70,594,282136032,2,0,0,0,0,0,0,106091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1372,0,0,0,0,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:20:51.949 UTC,1386,3865770,1600,718416,240,0,9846,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,5409,82,0,0,0,0,0,0,0,0,0,0,0,0,0,6708747933364,787,20005714,6708747875500,41,0,1025,1271,0,0,3,NaN,0,0,0,0,82,102671,0,82,0,1271,0,1271,0,96022,99302,0,0,0,99138,1852,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,72,41,966,41,246,41,0,0,3,122,0,0,0,82,2,536576,154,42281956,149,0,0,818995200,1573,750599012,1283,0,0,0,0,1,59,67,643,267935472,2,0,0,0,0,0,0,108518,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:21:51.955 UTC,12778,3893122,2120,734296,320,0,9658,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,5269,80,0,0,0,0,0,0,0,0,0,0,0,0,0,7052345547340,827,20005507,7052345489476,40,0,1000,1240,0,0,2,NaN,0,0,0,0,80,102606,0,81,0,1271,0,1271,0,96022,99302,0,0,0,99138,1788,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,64,40,913,40,242,40,0,0,3,121,0,0,0,80,2,499712,145,41475816,145,0,0,804674560,1507,741018982,1232,0,0,0,0,0,0,66,619,578284880,2,0,0,0,0,0,0,108245,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:22:51.968 UTC,12778,3908050,2120,749224,320,0,9663,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,5287,82,0,0,0,0,0,0,0,0,0,0,0,0,0,7404533089339,868,20004504,7404533031475,41,0,1025,1271,0,0,3,NaN,0,0,0,0,82,102607,0,82,0,1271,0,1271,0,96022,99302,0,0,0,99138,1788,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,64,41,925,41,246,41,0,0,3,123,0,0,0,82,2,495616,146,43148322,147,0,0,827693056,1515,754500765,1240,0,0,0,0,0,0,65,640,248847184,3,0,0,0,0,0,0,108274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1289,0,0,0,0,1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:23:51.981 UTC,714,3912122,1496,765360,320,0,9567,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,5231,82,0,0,0,0,0,0,0,0,0,0,0,0,0,7765310593892,910,20006026,7765310536032,42,0,1050,1302,0,0,2,NaN,0,0,0,0,84,102551,0,82,0,1271,0,1271,0,96022,99302,0,0,0,99138,1732,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,76,42,916,42,246,42,0,0,3,124,0,0,0,82,0,557056,158,42122950,145,0,0,810460160,1455,753498190,1231,0,0,0,0,0,0,64,650,721384784,3,0,0,0,0,0,0,108173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,0,0,0,0,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:24:51.995 UTC,1386,3926906,1600,779472,320,0,9510,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,5185,84,0,0,0,0,0,0,0,0,0,0,0,0,0,8117498122878,951,20004100,8117498065018,41,0,1025,1271,0,0,3,NaN,0,0,0,0,82,102557,0,83,0,1271,0,1271,0,96022,99302,0,0,0,99138,1737,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,84,41,953,41,250,41,0,0,3,124,0,0,0,84,2,593920,167,42729920,146,0,0,837289984,1469,763940867,1219,0,0,0,0,0,0,64,669,277293152,2,0,0,0,0,0,0,108072,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1241,0,0,0,0,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:25:52.006 UTC,2135,3942063,2536,793880,320,0,10225,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,5639,114,0,0,0,0,0,0,0,0,0,0,0,0,0,8499741002259,995,20000288,8499740943973,44,0,1100,1364,0,0,4,NaN,0,0,0,0,88,110122,0,88,0,755,62,693,609,102935,106440,16,0,0,106364,2082,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,76,44,1031,44,263,44,0,0,3,132,0,0,0,114,1,3201024,158,42701826,150,0,0,891696128,1584,810519046,1249,0,0,0,0,0,0,67,685,108630840,2,0,0,0,0,0,0,116138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,0,0,0,0,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:26:52.010 UTC,2135,3956079,2536,807896,320,0,10752,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,6036,141,0,0,0,0,0,0,0,0,0,0,0,0,0,8903467942072,1042,20000343,8903467883786,47,0,1175,1457,0,0,3,NaN,0,0,0,0,94,117641,0,94,0,0,0,0,1457,109886,113599,0,0,0,113599,2350,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,47,47,1105,47,282,47,0,0,3,141,0,0,0,141,1,577536,141,32282861,142,0,0,936896512,1598,861999426,1272,0,0,0,0,1,56,73,657,77909560,3,0,0,0,0,0,0,124061,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,0,0,0,0,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:27:52.019 UTC,13495,3983663,3056,824120,320,0,10670,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,5966,139,0,0,0,0,0,0,0,0,0,0,0,0,0,9298604948985,1088,20000271,9298604890699,46,0,1150,1426,0,0,2,NaN,0,0,0,0,92,117570,0,93,0,0,0,0,1426,109886,113598,0,0,0,113598,2315,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,47,46,1130,46,280,46,0,0,3,139,0,0,0,139,3,569344,140,31627525,139,0,0,947692544,1582,871347401,1258,0,0,0,0,0,0,73,635,634411456,3,0,0,0,0,0,0,123920,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,0,0,0,0,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:28:52.033 UTC,13495,3998687,3056,839224,240,0,10532,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,5861,136,0,0,0,0,0,0,0,0,0,0,0,0,0,9693741955337,1134,20000339,9693741897055,46,0,1150,1426,0,0,3,NaN,0,0,0,0,92,115130,0,92,0,61,61,0,1365,107550,111198,16,0,0,111182,2276,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,52,46,1077,46,276,46,0,0,3,138,0,0,0,136,3,1970176,142,37179214,144,0,0,952583168,1558,864136819,1221,0,0,0,0,0,0,71,670,712817784,2,0,0,0,0,0,0,121361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1273,0,0,0,0,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:29:52.046 UTC,13495,4013015,3056,853472,320,0,10702,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,5979,144,0,0,0,0,0,0,0,0,0,0,0,0,0,10106058829978,1182,20000285,10106058771700,48,0,1200,1488,0,0,2,NaN,0,0,0,0,96,120049,0,96,0,0,0,0,1488,112224,116016,0,0,0,116016,2305,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,96,48,1111,48,288,48,0,0,3,144,0,0,0,144,3,638976,168,54020702,168,0,0,957129728,1561,853570958,1183,0,0,0,0,0,0,71,715,77001712,2,0,0,0,0,0,0,126329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1255,0,0,0,0,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:30:52.054 UTC,2135,4015823,2536,867640,320,0,10513,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,5892,143,0,0,0,0,0,0,0,0,0,0,0,0,0,10518375705126,1230,20000319,10518375646848,48,0,1200,1488,0,0,4,NaN,0,0,0,0,96,117617,0,95,0,0,0,0,1488,109886,113600,0,0,0,113600,2290,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,95,48,1165,48,284,48,0,0,3,143,0,0,0,143,1,634880,166,55086415,167,0,0,965939200,1543,851869756,1157,0,0,0,0,1,61,69,694,604043280,3,0,0,0,0,0,0,123774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,0,0,0,0,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:31:52.065 UTC,1767,4029719,2536,881904,320,0,10451,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,5830,139,0,0,0,0,0,0,0,0,0,0,0,0,0,10922102645215,1277,20000325,10922102586937,47,0,1175,1457,0,0,2,NaN,0,0,0,0,94,117477,0,93,0,0,0,0,1426,109886,113598,0,0,0,113598,2222,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,93,47,1173,47,282,47,0,0,3,141,0,0,0,139,1,616448,163,53772042,163,0,0,964212736,1513,865413982,1153,0,0,0,0,0,0,72,679,385919944,2,0,0,0,0,0,0,123663,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,0,0,0,0,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:32:52.070 UTC,2135,4044287,2536,896104,320,0,10448,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,5786,141,0,0,0,0,0,0,0,0,0,0,0,0,0,11325829585235,1324,20000298,11325829526966,47,0,1175,1457,0,0,5,NaN,0,0,0,0,94,117590,0,95,0,62,62,0,1426,109887,113616,16,0,0,113600,2247,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,83,47,1112,47,282,47,0,0,3,141,0,0,0,141,1,2885632,162,63166939,173,0,0,981308416,1507,851888810,1115,0,0,0,0,0,0,71,719,304245384,3,0,0,0,0,0,0,123579,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1194,0,0,0,0,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:33:52.082 UTC,2135,4058055,2536,909952,240,0,10613,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,5895,147,0,0,0,0,0,0,0,0,0,0,0,0,0,11746736394041,1373,20000237,11746736335772,49,0,1225,1519,0,0,5,NaN,0,0,0,0,98,122451,0,98,0,0,0,0,1519,114562,118433,0,0,0,118433,2254,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,49,49,1154,49,294,49,0,0,3,147,0,0,0,147,1,602112,147,80765391,196,0,0,982154240,1470,839546773,1080,0,0,0,0,0,0,71,720,288273496,2,0,0,0,0,0,0,128546,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1178,0,0,0,0,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 01:34:52.092 UTC,2135,4070583,2640,922344,376,0,10415,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,5787,144,0,0,0,0,0,0,0,0,0,0,0,0,0,12159053266770,1421,20000252,12159053208501,48,0,1200,1488,0,0,3,NaN,0,0,0,0,96,119952,0,96,0,0,0,0,1488,112224,116016,0,0,0,116016,2208,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,48,48,1119,48,288,48,0,0,3,144,0,0,0,144,1,589824,144,80324179,192,0,0,977688576,1440,840539340,1064,0,0,0,0,0,0,71,690,207265512,2,0,0,0,0,0,0,125946,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,0,0,0,0,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
